Year;Month;Day;Hour;sol_rad;prcp
2020;2;3;3;0.0;0.0
2020;2;3;4;0.0;0.0
2020;2;3;5;0.0;0.0
2020;2;3;6;8.25;0.0
2020;2;3;7;82.25;0.0
2020;2;3;8;185.77;0.0
2020;2;3;9;285.08;0.0
2020;2;3;10;369.05;0.0
2020;2;3;11;430.17;0.0
2020;2;3;12;464.38;0.0
2020;2;3;13;466.67;0.0
2020;2;3;14;441.98;0.0
2020;2;3;15;387.9;0.0
2020;2;3;16;311.33;0.0
2020;2;3;17;216.83;0.0
2020;2;3;18;112.15;0.0
2020;2;3;19;20.4;0.0
2020;2;3;20;0.0;0.0
2020;2;3;21;0.0;0.0
2020;2;3;22;0.0;0.0
2020;2;3;23;0.0;0.0
2020;2;4;0;0.0;0.0
2020;2;4;1;0.0;0.0
2020;2;4;2;0.0;0.0
2020;2;4;3;0.0;0.0
2020;2;4;4;0.0;0.0
2020;2;4;5;0.0;0.0
2020;2;4;6;8.1;0.0
2020;2;4;7;84.75;0.0
2020;2;4;8;189.15;0.0
2020;2;4;9;287.75;0.0
2020;2;4;10;371.02;0.0
2020;2;4;11;429.98;0.0
2020;2;4;12;454.35;0.0
2020;2;4;13;433.6;0.0
2020;2;4;14;412.3;0.0
2020;2;4;15;373.08;0.0
2020;2;4;16;293.33;0.0
2020;2;4;17;202.23;0.0
2020;2;4;18;103.25;0.0
2020;2;4;19;17.58;0.01
2020;2;4;20;0.0;0.03
2020;2;4;21;0.0;0.11
2020;2;4;22;0.0;0.16
2020;2;4;23;0.0;0.14
2020;2;5;0;0.0;0.1
2020;2;5;1;0.0;0.08
2020;2;5;2;0.0;0.09
2020;2;5;3;0.0;0.11
2020;2;5;4;0.0;0.32
2020;2;5;5;0.0;0.47
2020;2;5;6;5.92;0.4
2020;2;5;7;42.75;0.42
2020;2;5;8;112.83;0.47
2020;2;5;9;187.2;0.39
2020;2;5;10;296.42;0.18
2020;2;5;11;369.12;0.09
2020;2;5;12;359.3;0.06
2020;2;5;13;325.48;0.04
2020;2;5;14;256.77;0.03
2020;2;5;15;254.55;0.04
2020;2;5;16;205.2;0.06
2020;2;5;17;128.92;0.11
2020;2;5;18;52.5;0.1
2020;2;5;19;11.62;0.08
2020;2;5;20;0.0;0.09
2020;2;5;21;0.0;0.18
2020;2;5;22;0.0;0.38
2020;2;5;23;0.0;0.46
2020;2;6;0;0.0;0.46
2020;2;6;1;0.0;0.4
2020;2;6;2;0.0;0.37
2020;2;6;3;0.0;0.52
2020;2;6;4;0.0;0.6
2020;2;6;5;0.0;0.57
2020;2;6;6;6.55;0.39
2020;2;6;7;66.17;0.22
2020;2;6;8;165.4;0.15
2020;2;6;9;265.58;0.0
2020;2;6;10;360.62;0.0
2020;2;6;11;413.02;0.0
2020;2;6;12;418.12;0.0
2020;2;6;13;395.65;0.0
2020;2;6;14;384.9;0.0
2020;2;6;15;300.08;0.0
2020;2;6;16;199.33;0.0
2020;2;6;17;109.73;0.0
2020;2;6;18;55.12;0.0
2020;2;6;19;9.6;0.0
2020;2;6;20;0.0;0.0
2020;2;6;21;0.0;0.0
2020;2;6;22;0.0;0.0
2020;2;6;23;0.0;0.0
2020;2;7;0;0.0;0.0
2020;2;7;1;0.0;0.0
2020;2;7;2;0.0;0.0
2020;2;7;3;0.0;0.0
2020;2;7;4;0.0;0.0
2020;2;7;5;0.0;0.0
2020;2;7;6;5.55;0.0
2020;2;7;7;61.92;0.0
2020;2;7;8;144.65;0.0
2020;2;7;9;223.0;0.12
2020;2;7;10;278.5;0.14
2020;2;7;11;320.5;0.15
2020;2;7;12;355.05;0.23
2020;2;7;13;320.3;0.21
2020;2;7;14;247.33;0.19
2020;2;7;15;31.5;0.15
2020;2;7;16;18.02;0.16
2020;2;7;17;16.85;0.15
2020;2;7;18;19.92;0.19
2020;2;7;19;6.98;0.21
2020;2;7;20;0.0;0.22
2020;2;7;21;0.0;0.28
2020;2;7;22;0.0;0.48
2020;2;7;23;0.0;0.59
2020;2;8;0;0.0;0.35
2020;2;8;1;0.0;0.22
2020;2;8;2;0.0;0.29
2020;2;8;3;0.0;0.64
2020;2;8;4;0.0;1.42
2020;2;8;5;0.0;2.3
2020;2;8;6;4.55;2.42
2020;2;8;7;25.85;1.42
2020;2;8;8;66.1;0.42
2020;2;8;9;109.02;0.02
2020;2;8;10;197.2;0.01
2020;2;8;11;311.62;0.0
2020;2;8;12;365.05;0.0
2020;2;8;13;420.65;0.0
2020;2;8;14;423.95;0.0
2020;2;8;15;377.35;0.0
2020;2;8;16;302.45;0.0
2020;2;8;17;206.42;0.0
2020;2;8;18;104.3;0.0
2020;2;8;19;15.88;0.0
2020;2;8;20;0.0;0.0
2020;2;8;21;0.0;0.0
2020;2;8;22;0.0;0.0
2020;2;8;23;0.0;0.0
2020;2;9;0;0.0;0.0
2020;2;9;1;0.0;0.0
2020;2;9;2;0.0;0.0
2020;2;9;3;0.0;0.0
2020;2;9;4;0.0;0.0
2020;2;9;5;0.0;0.0
2020;2;9;6;5.52;0.0
2020;2;9;7;54.95;0.0
2020;2;9;8;147.15;0.0
2020;2;9;9;232.98;0.0
2020;2;9;10;320.58;0.0
2020;2;9;11;381.83;0.0
2020;2;9;12;444.45;0.0
2020;2;9;13;433.17;0.0
2020;2;9;14;429.77;0.0
2020;2;9;15;375.55;0.0
2020;2;9;16;293.8;0.0
2020;2;9;17;203.5;0.0
2020;2;9;18;93.65;0.0
2020;2;9;19;15.1;0.0
2020;2;9;20;0.0;0.0
2020;2;9;21;0.0;0.0
2020;2;9;22;0.0;0.0
2020;2;9;23;0.0;0.0
2020;2;10;0;0.0;0.0
2020;2;10;1;0.0;0.0
2020;2;10;2;0.0;0.0
2020;2;10;3;0.0;0.0
2020;2;10;4;0.0;0.0
2020;2;10;5;0.0;0.0
2020;2;10;6;5.77;0.0
2020;2;10;7;80.17;0.0
2020;2;10;8;177.12;0.0
2020;2;10;9;271.6;0.0
2020;2;10;10;364.25;0.0
2020;2;10;11;398.42;0.0
2020;2;10;12;427.83;0.0
2020;2;10;13;422.23;0.0
2020;2;10;14;397.92;0.0
2020;2;10;15;347.85;0.0
2020;2;10;16;262.73;0.0
2020;2;10;17;178.0;0.0
2020;2;10;18;87.8;0.0
2020;2;10;19;14.0;0.0
2020;2;10;20;0.0;0.0
2020;2;10;21;0.0;0.0
2020;2;10;22;0.0;0.0
2020;2;10;23;0.0;0.0
2020;2;11;0;0.0;0.0
2020;2;11;1;0.0;0.0
2020;2;11;2;0.0;0.0
2020;2;11;3;0.0;0.0
2020;2;11;4;0.0;0.0
2020;2;11;5;0.0;0.0
2020;2;11;6;4.8;0.0
2020;2;11;7;58.73;0.0
2020;2;11;8;162.23;0.0
2020;2;11;9;256.62;0.0
2020;2;11;10;334.6;0.0
2020;2;11;11;403.52;0.0
2020;2;11;12;394.15;0.0
2020;2;11;13;408.25;0.0
2020;2;11;14;405.15;0.0
2020;2;11;15;353.4;0.0
2020;2;11;16;297.5;0.0
2020;2;11;17;209.73;0.0
2020;2;11;18;105.38;0.0
2020;2;11;19;15.0;0.0
2020;2;11;20;0.0;0.0
2020;2;11;21;0.0;0.0
2020;2;11;22;0.0;0.0
2020;2;11;23;0.0;0.0
2020;2;12;0;0.0;0.0
2020;2;12;1;0.0;0.0
2020;2;12;2;0.0;0.0
2020;2;12;3;0.0;0.0
2020;2;12;4;0.0;0.0
2020;2;12;5;0.0;0.0
2020;2;12;6;4.8;0.0
2020;2;12;7;75.12;0.0
2020;2;12;8;179.45;0.0
2020;2;12;9;279.55;0.0
2020;2;12;10;365.6;0.0
2020;2;12;11;426.52;0.0
2020;2;12;12;453.27;0.0
2020;2;12;13;447.6;0.0
2020;2;12;14;422.02;0.0
2020;2;12;15;372.62;0.0
2020;2;12;16;291.6;0.0
2020;2;12;17;199.15;0.0
2020;2;12;18;99.88;0.0
2020;2;12;19;13.35;0.0
2020;2;12;20;0.0;0.0
2020;2;12;21;0.0;0.0
2020;2;12;22;0.0;0.0
2020;2;12;23;0.0;0.0
2020;2;13;0;0.0;0.0
2020;2;13;1;0.0;0.0
2020;2;13;2;0.0;0.0
2020;2;13;3;0.0;0.0
2020;2;13;4;0.0;0.0
2020;2;13;5;0.0;0.0
2020;2;13;6;4.27;0.0
2020;2;13;7;61.73;0.0
2020;2;13;8;151.83;0.0
2020;2;13;9;259.5;0.0
2020;2;13;10;352.17;0.0
2020;2;13;11;415.62;0.0
2020;2;13;12;446.02;0.0
2020;2;13;13;431.67;0.0
2020;2;13;14;404.85;0.0
2020;2;13;15;349.1;0.0
2020;2;13;16;280.83;0.0
2020;2;13;17;179.35;0.0
2020;2;13;18;73.7;0.0
2020;2;13;19;10.15;0.0
2020;2;13;20;0.0;0.0
2020;2;13;21;0.0;0.0
2020;2;13;22;0.0;0.01
2020;2;13;23;0.0;0.03
2020;2;14;0;0.0;0.09
2020;2;14;1;0.0;0.22
2020;2;14;2;0.0;0.69
2020;2;14;3;0.0;0.63
2020;2;14;4;0.0;0.19
2020;2;14;5;0.0;0.02
2020;2;14;6;3.55;0.01
2020;2;14;7;58.95;0.02
2020;2;14;8;140.65;0.01
2020;2;14;9;256.0;0.0
2020;2;14;10;347.95;0.0
2020;2;14;11;414.02;0.0
2020;2;14;12;448.8;0.0
2020;2;14;13;453.5;0.0
2020;2;14;14;429.05;0.0
2020;2;14;15;374.4;0.0
2020;2;14;16;298.8;0.0
2020;2;14;17;202.62;0.0
2020;2;14;18;97.27;0.0
2020;2;14;19;12.08;0.0
2020;2;14;20;0.0;0.0
2020;2;14;21;0.0;0.0
2020;2;14;22;0.0;0.0
2020;2;14;23;0.0;0.0
2020;2;15;0;0.0;0.0
2020;2;15;1;0.0;0.0
2020;2;15;2;0.0;0.0
2020;2;15;3;0.0;0.0
2020;2;15;4;0.0;0.0
2020;2;15;5;0.0;0.0
2020;2;15;6;3.42;0.0
2020;2;15;7;60.0;0.0
2020;2;15;8;162.0;0.0
2020;2;15;9;266.73;0.0
2020;2;15;10;357.25;0.0
2020;2;15;11;417.35;0.0
2020;2;15;12;453.15;0.0
2020;2;15;13;455.9;0.0
2020;2;15;14;432.9;0.0
2020;2;15;15;375.88;0.0
2020;2;15;16;299.17;0.0
2020;2;15;17;204.23;0.0
2020;2;15;18;97.95;0.0
2020;2;15;19;11.7;0.0
2020;2;15;20;0.0;0.0
2020;2;15;21;0.0;0.0
2020;2;15;22;0.0;0.0
2020;2;15;23;0.0;0.0
2020;2;16;0;0.0;0.0
2020;2;16;1;0.0;0.0
2020;2;16;2;0.0;0.0
2020;2;16;3;0.0;0.0
2020;2;16;4;0.0;0.0
2020;2;16;5;0.0;0.0
2020;2;16;6;3.38;0.0
2020;2;16;7;62.67;0.0
2020;2;16;8;169.0;0.0
2020;2;16;9;265.05;0.0
2020;2;16;10;339.6;0.0
2020;2;16;11;367.88;0.0
2020;2;16;12;431.48;0.0
2020;2;16;13;431.4;0.0
2020;2;16;14;369.38;0.0
2020;2;16;15;327.75;0.0
2020;2;16;16;239.65;0.0
2020;2;16;17;146.75;0.0
2020;2;16;18;61.12;0.0
2020;2;16;19;4.55;0.0
2020;2;16;20;0.0;0.0
2020;2;16;21;0.0;0.01
2020;2;16;22;0.0;0.02
2020;2;16;23;0.0;0.02
2020;2;17;0;0.0;0.04
2020;2;17;1;0.0;0.08
2020;2;17;2;0.0;0.17
2020;2;17;3;0.0;0.69
2020;2;17;4;0.0;2.18
2020;2;17;5;0.0;0.78
2020;2;17;6;1.92;0.24
2020;2;17;7;31.52;0.12
2020;2;17;8;86.98;0.08
2020;2;17;9;153.98;0.32
2020;2;17;10;234.25;0.26
2020;2;17;11;273.62;0.41
2020;2;17;12;362.2;1.04
2020;2;17;13;354.52;0.29
2020;2;17;14;228.23;0.27
2020;2;17;15;247.33;1.21
2020;2;17;16;61.95;1.3
2020;2;17;17;24.1;0.16
2020;2;17;18;8.67;0.09
2020;2;17;19;3.83;1.67
2020;2;17;20;0.0;5.01
2020;2;17;21;0.0;1.4
2020;2;17;22;0.0;1.17
2020;2;17;23;0.0;9.13
2020;2;18;0;0.0;2.79
2020;2;18;1;0.0;1.21
2020;2;18;2;0.0;0.62
2020;2;18;3;0.0;0.17
2020;2;18;4;0.0;0.05
2020;2;18;5;0.0;0.02
2020;2;18;6;3.02;0.0
2020;2;18;7;56.88;0.0
2020;2;18;8;144.0;0.0
2020;2;18;9;233.33;0.0
2020;2;18;10;315.15;0.0
2020;2;18;11;369.88;0.0
2020;2;18;12;424.45;0.0
2020;2;18;13;432.08;0.0
2020;2;18;14;418.25;0.0
2020;2;18;15;368.45;0.0
2020;2;18;16;286.7;0.0
2020;2;18;17;187.25;0.0
2020;2;18;18;86.6;0.0
2020;2;18;19;9.08;0.0
2020;2;18;20;0.0;0.0
2020;2;18;21;0.0;0.0
2020;2;18;22;0.0;0.0
2020;2;18;23;0.0;0.0
2020;2;19;0;0.0;0.0
2020;2;19;1;0.0;0.0
2020;2;19;2;0.0;0.0
2020;2;19;3;0.0;0.0
2020;2;19;4;0.0;0.0
2020;2;19;5;0.0;0.0
2020;2;19;6;2.73;0.0
2020;2;19;7;61.88;0.0
2020;2;19;8;164.92;0.0
2020;2;19;9;263.85;0.0
2020;2;19;10;348.67;0.0
2020;2;19;11;411.98;0.0
2020;2;19;12;443.88;0.0
2020;2;19;13;446.77;0.0
2020;2;19;14;423.5;0.0
2020;2;19;15;367.8;0.0
2020;2;19;16;290.73;0.0
2020;2;19;17;194.8;0.0
2020;2;19;18;89.25;0.0
2020;2;19;19;8.75;0.0
2020;2;19;20;0.0;0.0
2020;2;19;21;0.0;0.0
2020;2;19;22;0.0;0.0
2020;2;19;23;0.0;0.0
2020;2;20;0;0.0;0.0
2020;2;20;1;0.0;0.0
2020;2;20;2;0.0;0.0
2020;2;20;3;0.0;0.0
2020;2;20;4;0.0;0.0
2020;2;20;5;0.0;0.0
2020;2;20;6;2.6;0.0
2020;2;20;7;65.9;0.0
2020;2;20;8;170.92;0.0
2020;2;20;9;270.8;0.0
2020;2;20;10;358.45;0.0
2020;2;20;11;416.65;0.0
2020;2;20;12;434.77;0.0
2020;2;20;13;421.05;0.0
2020;2;20;14;402.3;0.0
2020;2;20;15;314.9;0.0
2020;2;20;16;266.75;0.0
2020;2;20;17;177.1;0.0
2020;2;20;18;80.4;0.0
2020;2;20;19;8.35;0.0
2020;2;20;20;0.0;0.0
2020;2;20;21;0.0;0.0
2020;2;20;22;0.0;0.0
2020;2;20;23;0.0;0.0
2020;2;21;0;0.0;0.0
2020;2;21;1;0.0;0.0
2020;2;21;2;0.0;0.0
2020;2;21;3;0.0;0.0
2020;2;21;4;0.0;0.0
2020;2;21;5;0.0;0.0
2020;2;21;6;2.45;0.0
2020;2;21;7;67.88;0.0
2020;2;21;8;171.3;0.0
2020;2;21;9;269.23;0.0
2020;2;21;10;321.55;0.0
2020;2;21;11;340.3;0.0
2020;2;21;12;378.8;0.0
2020;2;21;13;405.65;0.0
2020;2;21;14;331.48;0.0
2020;2;21;15;371.85;0.0
2020;2;21;16;296.23;0.0
2020;2;21;17;197.85;0.0
2020;2;21;18;91.3;0.0
2020;2;21;19;8.12;0.0
2020;2;21;20;0.0;0.0
2020;2;21;21;0.0;0.0
2020;2;21;22;0.0;0.0
2020;2;21;23;0.0;0.0
2020;2;22;0;0.0;0.0
2020;2;22;1;0.0;0.0
2020;2;22;2;0.0;0.0
2020;2;22;3;0.0;0.0
2020;2;22;4;0.0;0.0
2020;2;22;5;0.0;0.0
2020;2;22;6;2.12;0.0
2020;2;22;7;62.55;0.0
2020;2;22;8;165.25;0.0
2020;2;22;9;265.58;0.0
2020;2;22;10;352.9;0.0
2020;2;22;11;412.75;0.0
2020;2;22;12;441.35;0.0
2020;2;22;13;443.85;0.0
2020;2;22;14;420.1;0.0
2020;2;22;15;362.08;0.0
2020;2;22;16;283.25;0.0
2020;2;22;17;186.98;0.0
2020;2;22;18;81.7;0.0
2020;2;22;19;6.77;0.0
2020;2;22;20;0.0;0.0
2020;2;22;21;0.0;0.0
2020;2;22;22;0.0;0.0
2020;2;22;23;0.0;0.0
2020;2;23;0;0.0;0.0
2020;2;23;1;0.0;0.0
2020;2;23;2;0.0;0.0
2020;2;23;3;0.0;0.0
2020;2;23;4;0.0;0.0
2020;2;23;5;0.0;0.0
2020;2;23;6;1.83;0.0
2020;2;23;7;56.4;0.0
2020;2;23;8;153.23;0.0
2020;2;23;9;246.98;0.0
2020;2;23;10;327.3;0.0
2020;2;23;11;396.6;0.0
2020;2;23;12;410.62;0.0
2020;2;23;13;396.3;0.0
2020;2;23;14;390.65;0.0
2020;2;23;15;322.88;0.0
2020;2;23;16;268.58;0.0
2020;2;23;17;174.02;0.0
2020;2;23;18;71.33;0.0
2020;2;23;19;5.83;0.0
2020;2;23;20;0.0;0.0
2020;2;23;21;0.0;0.0
2020;2;23;22;0.0;0.0
2020;2;23;23;0.0;0.0
2020;2;24;0;0.0;0.0
2020;2;24;1;0.0;0.0
2020;2;24;2;0.0;0.0
2020;2;24;3;0.0;0.0
2020;2;24;4;0.0;0.0
2020;2;24;5;0.0;0.0
2020;2;24;6;1.7;0.0
2020;2;24;7;55.95;0.0
2020;2;24;8;159.83;0.0
2020;2;24;9;257.98;0.0
2020;2;24;10;345.0;0.0
2020;2;24;11;404.62;0.0
2020;2;24;12;435.88;0.0
2020;2;24;13;438.05;0.0
2020;2;24;14;415.4;0.0
2020;2;24;15;356.73;0.0
2020;2;24;16;277.85;0.0
2020;2;24;17;181.83;0.0
2020;2;24;18;75.15;0.0
2020;2;24;19;5.45;0.0
2020;2;24;20;0.0;0.0
2020;2;24;21;0.0;0.0
2020;2;24;22;0.0;0.0
2020;2;24;23;0.0;0.0
2020;2;25;0;0.0;0.0
2020;2;25;1;0.0;0.0
2020;2;25;2;0.0;0.0
2020;2;25;3;0.0;0.0
2020;2;25;4;0.0;0.0
2020;2;25;5;0.0;0.0
2020;2;25;6;1.1;0.0
2020;2;25;7;25.35;0.0
2020;2;25;8;63.08;0.0
2020;2;25;9;115.15;0.0
2020;2;25;10;189.0;0.0
2020;2;25;11;246.38;0.0
2020;2;25;12;336.45;0.0
2020;2;25;13;409.4;0.0
2020;2;25;14;415.5;0.0
2020;2;25;15;329.15;0.0
2020;2;25;16;281.35;0.0
2020;2;25;17;183.73;0.0
2020;2;25;18;76.67;0.0
2020;2;25;19;5.25;0.0
2020;2;25;20;0.0;0.0
2020;2;25;21;0.0;0.0
2020;2;25;22;0.0;0.0
2020;2;25;23;0.0;0.0
2020;2;26;0;0.0;0.0
2020;2;26;1;0.0;0.0
2020;2;26;2;0.0;0.0
2020;2;26;3;0.0;0.0
2020;2;26;4;0.0;0.0
2020;2;26;5;0.0;0.0
2020;2;26;6;0.0;0.0
2020;2;26;7;56.58;0.0
2020;2;26;8;155.27;0.0
2020;2;26;9;255.58;0.0
2020;2;26;10;342.67;0.0
2020;2;26;11;402.05;0.0
2020;2;26;12;436.05;0.0
2020;2;26;13;431.08;0.0
2020;2;26;14;406.12;0.0
2020;2;26;15;352.48;0.0
2020;2;26;16;277.7;0.0
2020;2;26;17;184.45;0.0
2020;2;26;18;77.33;0.0
2020;2;26;19;4.92;0.0
2020;2;26;20;0.0;0.0
2020;2;26;21;0.0;0.0
2020;2;26;22;0.0;0.0
2020;2;26;23;0.0;0.0
2020;2;27;0;0.0;0.0
2020;2;27;1;0.0;0.0
2020;2;27;2;0.0;0.0
2020;2;27;3;0.0;0.0
2020;2;27;4;0.0;0.0
2020;2;27;5;0.0;0.0
2020;2;27;6;0.0;0.0
2020;2;27;7;53.83;0.0
2020;2;27;8;155.45;0.0
2020;2;27;9;254.7;0.0
2020;2;27;10;338.62;0.0
2020;2;27;11;402.83;0.0
2020;2;27;12;435.65;0.0
2020;2;27;13;434.15;0.0
2020;2;27;14;403.02;0.0
2020;2;27;15;342.8;0.0
2020;2;27;16;267.05;0.0
2020;2;27;17;178.7;0.0
2020;2;27;18;73.7;0.0
2020;2;27;19;4.45;0.0
2020;2;27;20;0.0;0.0
2020;2;27;21;0.0;0.0
2020;2;27;22;0.0;0.0
2020;2;27;23;0.0;0.0
2020;2;28;0;0.0;0.0
2020;2;28;1;0.0;0.0
2020;2;28;2;0.0;0.0
2020;2;28;3;0.0;0.0
2020;2;28;4;0.0;0.0
2020;2;28;5;0.0;0.0
2020;2;28;6;0.0;0.0
2020;2;28;7;53.92;0.0
2020;2;28;8;153.17;0.0
2020;2;28;9;253.02;0.0
2020;2;28;10;340.4;0.0
2020;2;28;11;398.23;0.0
2020;2;28;12;429.38;0.0
2020;2;28;13;431.27;0.0
2020;2;28;14;406.7;0.0
2020;2;28;15;347.17;0.0
2020;2;28;16;269.02;0.0
2020;2;28;17;173.02;0.0
2020;2;28;18;69.33;0.0
2020;2;28;19;3.77;0.0
2020;2;28;20;0.0;0.0
2020;2;28;21;0.0;0.0
2020;2;28;22;0.0;0.0
2020;2;28;23;0.0;0.0
2020;2;29;0;0.0;0.0
2020;2;29;1;0.0;0.0
2020;2;29;2;0.0;0.0
2020;2;29;3;0.0;0.0
2020;2;29;4;0.0;0.0
2020;2;29;5;0.0;0.0
2020;2;29;6;0.0;0.0
2020;2;29;7;45.33;0.0
2020;2;29;8;122.62;0.0
2020;2;29;9;211.42;0.0
2020;2;29;10;291.6;0.0
2020;2;29;11;374.48;0.0
2020;2;29;12;419.5;0.0
2020;2;29;13;424.02;0.0
2020;2;29;14;396.3;0.0
2020;2;29;15;336.27;0.0
2020;2;29;16;257.3;0.0
2020;2;29;17;163.7;0.0
2020;2;29;18;62.27;0.0
2020;2;29;19;3.4;0.0
2020;2;29;20;0.0;0.0
2020;2;29;21;0.0;0.0
2020;2;29;22;0.0;0.0
2020;2;29;23;0.0;0.0
2020;3;1;0;0.0;0.0
2020;3;1;1;0.0;0.0
2020;3;1;2;0.0;0.0
2020;3;1;3;0.0;0.0
2020;3;1;4;0.0;0.0
2020;3;1;5;0.0;0.0
2020;3;1;6;0.0;0.0
2020;3;1;7;46.92;0.0
2020;3;1;8;146.1;0.0
2020;3;1;9;244.5;0.0
2020;3;1;10;329.5;0.0
2020;3;1;11;393.35;0.0
2020;3;1;12;424.17;0.0
2020;3;1;13;426.58;0.0
2020;3;1;14;397.85;0.0
2020;3;1;15;336.55;0.0
2020;3;1;16;255.48;0.0
2020;3;1;17;159.08;0.0
2020;3;1;18;62.02;0.0
2020;3;1;19;3.15;0.0
2020;3;1;20;0.0;0.0
2020;3;1;21;0.0;0.0
2020;3;1;22;0.0;0.0
2020;3;1;23;0.0;0.0
2020;3;2;0;0.0;0.0
2020;3;2;1;0.0;0.0
2020;3;2;2;0.0;0.0
2020;3;2;3;0.0;0.0
2020;3;2;4;0.0;0.0
2020;3;2;5;0.0;0.0
2020;3;2;6;0.0;0.0
2020;3;2;7;45.67;0.0
2020;3;2;8;142.38;0.0
2020;3;2;9;243.0;0.0
2020;3;2;10;326.88;0.0
2020;3;2;11;392.1;0.0
2020;3;2;12;420.17;0.0
2020;3;2;13;420.73;0.0
2020;3;2;14;379.67;0.0
2020;3;2;15;325.98;0.0
2020;3;2;16;254.38;0.0
2020;3;2;17;158.83;0.0
2020;3;2;18;60.65;0.0
2020;3;2;19;2.83;0.0
2020;3;2;20;0.0;0.0
2020;3;2;21;0.0;0.0
2020;3;2;22;0.0;0.0
2020;3;2;23;0.0;0.0
2020;3;3;0;0.0;0.0
2020;3;3;1;0.0;0.0
2020;3;3;2;0.0;0.0
2020;3;3;3;0.0;0.0
2020;3;3;4;0.0;0.0
2020;3;3;5;0.0;0.0
2020;3;3;6;0.0;0.0
2020;3;3;7;46.3;0.0
2020;3;3;8;144.92;0.0
2020;3;3;9;244.58;0.0
2020;3;3;10;327.98;0.0
2020;3;3;11;392.7;0.0
2020;3;3;12;426.25;0.0
2020;3;3;13;420.88;0.0
2020;3;3;14;395.83;0.0
2020;3;3;15;342.58;0.0
2020;3;3;16;265.73;0.0
2020;3;3;17;166.55;0.0
2020;3;3;18;62.83;0.0
2020;3;3;19;2.58;0.0
2020;3;3;20;0.0;0.0
2020;3;3;21;0.0;0.0
2020;3;3;22;0.0;0.0
2020;3;3;23;0.0;0.0
2020;3;4;0;0.0;0.0
2020;3;4;1;0.0;0.0
2020;3;4;2;0.0;0.0
2020;3;4;3;0.0;0.0
2020;3;4;4;0.0;0.0
2020;3;4;5;0.0;0.0
2020;3;4;6;0.0;0.0
2020;3;4;7;44.5;0.0
2020;3;4;8;143.48;0.0
2020;3;4;9;246.45;0.0
2020;3;4;10;331.42;0.0
2020;3;4;11;394.05;0.0
2020;3;4;12;421.35;0.0
2020;3;4;13;407.75;0.0
2020;3;4;14;375.52;0.0
2020;3;4;15;335.8;0.0
2020;3;4;16;262.92;0.0
2020;3;4;17;164.42;0.0
2020;3;4;18;60.88;0.0
2020;3;4;19;2.27;0.0
2020;3;4;20;0.0;0.0
2020;3;4;21;0.0;0.0
2020;3;4;22;0.0;0.0
2020;3;4;23;0.0;0.0
2020;3;5;0;0.0;0.0
2020;3;5;1;0.0;0.0
2020;3;5;2;0.0;0.0
2020;3;5;3;0.0;0.0
2020;3;5;4;0.0;0.0
2020;3;5;5;0.0;0.0
2020;3;5;6;0.0;0.0
2020;3;5;7;44.48;0.0
2020;3;5;8;145.1;0.0
2020;3;5;9;246.8;0.0
2020;3;5;10;332.35;0.0
2020;3;5;11;394.23;0.0
2020;3;5;12;422.35;0.0
2020;3;5;13;425.2;0.0
2020;3;5;14;398.05;0.0
2020;3;5;15;339.85;0.0
2020;3;5;16;259.52;0.0
2020;3;5;17;161.5;0.0
2020;3;5;18;58.55;0.0
2020;3;5;19;1.98;0.0
2020;3;5;20;0.0;0.0
2020;3;5;21;0.0;0.0
2020;3;5;22;0.0;0.0
2020;3;5;23;0.0;0.0
2020;3;6;0;0.0;0.0
2020;3;6;1;0.0;0.0
2020;3;6;2;0.0;0.0
2020;3;6;3;0.0;0.0
2020;3;6;4;0.0;0.0
2020;3;6;5;0.0;0.0
2020;3;6;6;0.0;0.0
2020;3;6;7;28.73;0.0
2020;3;6;8;88.6;0.0
2020;3;6;9;157.05;0.0
2020;3;6;10;240.73;0.0
2020;3;6;11;291.92;0.0
2020;3;6;12;339.15;0.0
2020;3;6;13;356.23;0.0
2020;3;6;14;329.45;0.0
2020;3;6;15;287.73;0.0
2020;3;6;16;216.2;0.0
2020;3;6;17;127.12;0.0
2020;3;6;18;46.38;0.0
2020;3;6;19;1.62;0.0
2020;3;6;20;0.0;0.0
2020;3;6;21;0.0;0.0
2020;3;6;22;0.0;0.0
2020;3;6;23;0.0;0.0
2020;3;7;0;0.0;0.0
2020;3;7;1;0.0;0.0
2020;3;7;2;0.0;0.0
2020;3;7;3;0.0;0.0
2020;3;7;4;0.0;0.0
2020;3;7;5;0.0;0.0
2020;3;7;6;0.0;0.0
2020;3;7;7;34.4;0.0
2020;3;7;8;120.08;0.0
2020;3;7;9;206.35;0.0
2020;3;7;10;309.38;0.0
2020;3;7;11;376.62;0.0
2020;3;7;12;409.38;0.0
2020;3;7;13;400.25;0.0
2020;3;7;14;372.27;0.0
2020;3;7;15;312.35;0.0
2020;3;7;16;219.95;0.0
2020;3;7;17;139.17;0.0
2020;3;7;18;48.12;0.0
2020;3;7;19;0.0;0.0
2020;3;7;20;0.0;0.0
2020;3;7;21;0.0;0.0
2020;3;7;22;0.0;0.0
2020;3;7;23;0.0;0.0
2020;3;8;0;0.0;0.0
2020;3;8;1;0.0;0.0
2020;3;8;2;0.0;0.0
2020;3;8;3;0.0;0.0
2020;3;8;4;0.0;0.0
2020;3;8;5;0.0;0.0
2020;3;8;6;0.0;0.0
2020;3;8;7;25.88;0.0
2020;3;8;8;97.85;0.0
